"id","city","region","href","name","style","area","orientation","decoration","elevator","floor","build_year","sign_time","unit_price","total_price","fangchan_class","school","subway"
1018,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102275168.html","南湾营宁康苑","1室1厅","41.99平米","南 北","其他","无电梯","中楼层(共6层)","2007年建板塔结合","2018.04.08","23192","97.4","None","None","None"
1019,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101968288.html","南湾营宁康苑","2室1厅","63.22平米","南 北","简装","有电梯","中楼层(共11层)","2007年建板塔结合","2018.03.18","21671","137","房屋满两年","None","None"
1020,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102217188.html","南湾营宁康苑","2室1厅","64.82平米","南 北","其他","有电梯","高楼层(共11层)","2007年建板塔结合","2018.03.18","21136","137","None","None","None"
1021,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102008714.html","南湾营宁康苑","2室1厅","64.82平米","南 北","其他","有电梯","高楼层(共11层)","2007年建板塔结合","2017.12.21","23142","150","房屋满两年","None","None"
1022,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101838375.html","南湾营宁康苑","2室1厅","65.25平米","南","简装","无电梯","中楼层(共6层)","2007年建板塔结合","2017.11.22","23020","150.2","None","None","None"
1023,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101518283.html","南湾营宁康苑","3室1厅","84.96平米","南 北","毛坯","无电梯","高楼层(共6层)","2007年建板塔结合","2017.11.05","19986","169.8","房屋满五年","None","None"
1024,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101749675.html","南湾营宁康苑","3室2厅","85.45平米","南 北","其他","无电梯","中楼层(共6层)","2007年建板塔结合","2017.10.09","21300","182","房屋满五年","None","None"
1025,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101587803.html","南湾营宁康苑","3室1厅","85平米","南 北","其他","有电梯","中楼层(共11层)","2007年建板塔结合","2017.08.23","20236","172","None","None","None"
1026,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101268619.html","南湾营宁康苑","2室2厅","62.98平米","南 北","精装","有电梯","高楼层(共11层)","2007年建板塔结合","2017.05.07","24739","155.8","房屋满两年","None","None"
1027,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101130975.html","南湾营宁康苑","2室1厅","65.14平米","南","毛坯","无电梯","高楼层(共6层)","2007年建板塔结合","2017.03.26","21032","137","None","None","None"
1028,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101048451.html","南湾营宁康苑","2室1厅","63.22平米","南","精装","有电梯","中楼层(共11层)","2007年建板塔结合","2017.03.04","22936","145","房屋满两年","None","None"
1029,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100719561.html","南湾营宁康苑","1室1厅","42.1平米","南 北","其他","无电梯","高楼层(共6层)","2007年建板塔结合","2017.02.21","18528","78","房屋满两年","None","None"
1030,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100626036.html","南湾营宁康苑","3室1厅","85.67平米","南 北","毛坯","有电梯","高楼层(共11层)","2007年建板塔结合","2016.11.13","17860","153","None","None","None"
1031,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100545817.html","南湾营宁康苑","4室1厅","85平米","南 北","其他","无电梯","低楼层(共6层)","2007年建板塔结合","2016.09.30","19059","162","None","None","None"
1032,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100509664.html","南湾营宁康苑","1室1厅","41.99平米","南","其他","无电梯","中楼层(共6层)","2007年建板塔结合","2016.09.04","15480","65","None","None","None"
1033,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100449572.html","南湾营宁康苑","2室1厅","65平米","南 北","简装","无电梯","低楼层(共6层)","2007年建板塔结合","2016.08.12","18093","117.6","None","None","None"
1034,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100434563.html","南湾营宁康苑","3室1厅","104.88平米","南 北","精装","有电梯","低楼层(共11层)","2007年建板塔结合","2016.07.21","15904","166.8","None","None","None"
1035,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100345179.html","南湾营宁康苑","3室1厅","85.87平米","南 北","其他","无电梯","中楼层(共6层)","2007年建板塔结合","2016.06.05","14790","127","None","None","None"
1036,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100237687.html","南湾营宁康苑","3室1厅","84平米","南 北","精装","有电梯","中楼层(共11层)","2007年建板塔结合","2016.04.23","15477","130","None","None","None"
1037,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100182100.html","南湾营宁康苑","2室1厅","64.74平米","南","简装","有电梯","高楼层(共11层)","2007年建板塔结合","2016.03.22","13130","85","None","None","None"
1038,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100138445.html","南湾营宁康苑","3室1厅","84.5平米","南 北","精装","无电梯","高楼层(共6层)","2007年建板塔结合","2016.03.20","13018","110","None","None","None"
1039,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100035959.html","南湾营宁康苑","3室1厅","85.31平米","南 北","毛坯","有电梯","低楼层(共11层)","2007年建板塔结合","2016.03.16","12250","104.5","None","None","None"
1040,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100102649.html","南湾营宁康苑","2室1厅","65.34平米","南 北","简装","无电梯","高楼层(共6层)","2007年建板塔结合","2016.03.09","13162","86","None","None","None"
1041,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100109195.html","南湾营宁康苑","3室1厅","85平米","南","简装","无电梯","中楼层(共6层)","2007年建板塔结合","2016.03.01","12353","105","None","None","None"
1042,"nj","栖霞","https://nj.lianjia.com/chengjiao/103090557207.html","南湾营宁康苑","3室1厅","85.33平米","南","毛坯","无电梯","高楼层(共6层)","2007年建板塔结合","2015.12.23","10489","89.5","房屋满两年","None","None"
1043,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101230903.html","世茂招商语山","3室2厅","87.57平米","南 北","毛坯","无电梯","低楼层(共6层)","2017年建板楼","2017.06.07","29234","256","None","None","距2号线金马路733米"
1044,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101920109.html","南京师范大学茶苑","2室2厅","83.62平米","南 北","其他","无电梯","中楼层(共4层)","2008年建板楼","2018.03.12","33246","278","房屋满五年","None","None"
1045,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102340310.html","和燕花苑","2室2厅","72.7平米","南 北","其他","有电梯","低楼层(共7层)","2000年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","None"
1046,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102346951.html","和燕花苑","2室1厅","66.02平米","南 北","其他","有电梯","低楼层(共7层)","2000年建板楼","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","None"
1047,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100559993.html","南理工紫园小区","3室1厅","70.17平米","南 北","其他","无电梯","高楼层(共6层)","1995年建板楼","2016.11.18","34631","243","房屋满五年","None","距2号线孝陵卫678米"
1048,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100476477.html","南理工紫园小区","3室1厅","70.17平米","南 北","简装","无电梯","中楼层(共6层)","1995年建板楼","2016.08.18","36412","255.5","None","None","距2号线孝陵卫644米"
1049,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100990694.html","中国铁建青秀城","3室2厅","124.71平米","南","毛坯","无","高楼层(共33层)","2014年建板楼","2017.10.16","23254","290","None","None","None"
1050,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100994870.html","中国铁建青秀城","3室2厅","123.45平米","南 北","毛坯","无","低楼层(共33层)","2016年建板楼","2017.06.28","23735","293","None","None","None"
1051,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101908312.html","方圆绿茵","2室1厅","84.77平米","南 北","精装","无电梯","高楼层(共6层)","2004年建板楼","2018.04.18","28312","240","房屋满五年","None","距1号线迈皋桥819米"
1052,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101705535.html","复地御钟山一期","2室2厅","75.69平米","南","其他","有电梯","高楼层(共8层)","2017年建板楼","2017.10.23","36729","278","None","None","距2号线马群465米"
1053,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100572580.html","复地御钟山一期","4室2厅","173.06平米","南","毛坯","有电梯","高楼层(共7层)","2013年建板楼","2017.03.19","44031","762","房屋满两年","None","距2号线马群921米"
1054,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101773121.html","南京师范大学茶苑","2室2厅","64平米","南","其他","无电梯","中楼层(共5层)","2008年建板楼","2017.11.19","32788","209.9","房屋满五年","None","None"
1055,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101366356.html","南京师范大学茶苑","2室2厅","83.62平米","南 北","其他","无电梯","低楼层(共5层)","2008年建板楼","2017.09.30","32588","272.5","房屋满五年","None","None"
1056,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101581529.html","南京师范大学茶苑","2室1厅","83.62平米","南 北","简装","无电梯","中楼层(共5层)","2008年建板楼","2017.08.06","29061","243","None","None","None"
1057,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101851418.html","和燕花苑","2室1厅","68.45平米","南 北","其他","有电梯","低楼层(共7层)","2000年建板楼","2018.04.10","26735","183","None","None","距1号线迈皋桥559米"
1058,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102112447.html","和燕花苑","2室2厅","68.82平米","南 北","精装","有电梯","低楼层(共7层)","2000年建板楼","2018.03.04","25792","177.5","None","None","None"
1059,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101503562.html","和燕花苑","2室1厅","68.45平米","南 北","精装","有电梯","高楼层(共7层)","2000年建板楼","2018.02.11","23726","162.4","房屋满两年","None","None"
1060,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100183008.html","南理工紫园小区","3室1厅","85.72平米","南 北","精装","无电梯","中楼层(共6层)","1996年建板楼","2016.04.03","34998","300","房屋满五年","None","距2号线孝陵卫502米"
1061,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100080000.html","紫园","2室2厅","87.43平米","南","毛坯","有电梯","高楼层(共5层)","2012年建板楼","2016.02.28","27906","244","None","None","None"
1062,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100033437.html","紫园","2室2厅","131.92平米","南 北","精装","有电梯","低楼层(共8层)","2011年建板楼","2016.01.08","23083","304.5","None","None","距2号线马群1076米"
1063,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100924998.html","中国铁建青秀城","2室2厅","88.03平米","南","毛坯","无","高楼层(共33层)","2016年建板楼","2017.05.31","24424","215","None","None","None"
1064,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102216425.html","方圆绿茵","2室1厅","96.2平米","南 北","其他","无电梯","高楼层(共6层)","2000年建板楼","2018.03.21","24429","235","房屋满五年","None","距1号线迈皋桥768米"
1065,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102021111.html","方圆绿茵","2室1厅","87.51平米","南 北","其他","无电梯","中楼层(共6层)","2004年建板楼","2018.03.12","27517","240.8","None","None","距1号线迈皋桥1055米"
1066,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101151831.html","方圆绿茵","2室2厅","75.84平米","南 北","简装","有电梯","高楼层(共9层)","2004年建板楼","2018.01.28","29668","225","房屋满五年","None","None"
1067,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100233695.html","复地御钟山一期","4室2厅","227平米","南 北","其他","有电梯","中楼层(共7层)","2013年建板楼","2016.05.15","30838","700","None","None","距2号线马群745米"
1068,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100042394.html","复地御钟山一期","2室2厅","88.34平米","南 北","其他","有电梯","中楼层(共8层)","2017年建板楼","2015.12.09","23636","208.8","None","None","None"
1069,"nj","栖霞","https://nj.lianjia.com/chengjiao/NJQX89898424.html","复地御钟山一期","2室1厅","88.34平米","南","其他","有电梯","中楼层(共8层)","2017年建板楼","2015.08.18","20490","181","None","None","距2号线马群908米"
1070,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101002775.html","南京师范大学茶苑","2室1厅","64平米","南 北","精装","无电梯","中楼层(共5层)","2008年建板楼","2017.02.28","30938","198","None","None","None"
1071,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100136820.html","南京师范大学茶苑","2室2厅","83平米","南 北","精装","无电梯","中楼层(共5层)","2008年建板楼","2016.03.28","21085","175","None","None","None"
1072,"nj","栖霞","https://nj.lianjia.com/chengjiao/NJGL88693396.html","虎踞关60号","2室1厅","63.17平米","南","简装","无电梯","中楼层(共7层)","1986年建板楼","2015.01.20","25804","163","房屋满五年","None","None"
1073,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101288766.html","和燕花苑","2室1厅","66.02平米","南 北","简装","有电梯","高楼层(共7层)","2000年建板楼","2017.07.01","25069","165.5","房屋满两年","None","距1号线迈皋桥567米"
1074,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100930803.html","和燕花苑","2室1厅","68.53平米","南 北","简装","有电梯","中楼层(共7层)","2000年建板楼","2017.05.26","23786","163","None","None","距1号线迈皋桥633米"
1075,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100810791.html","和燕花苑","2室2厅","78.27平米","南 北","精装","有电梯","中楼层(共7层)","2000年建板楼","2017.04.06","24914","195","None","None","距1号线迈皋桥645米"
